collection,corpus,transcript,original_transcript_id,status,unique_matching_utterances,runner_up_matches,total_matching_utterances,original_target_child,original_age_months,original_n_utterances,chat_target_child,chat_age_months,original_id_used_by_multiple_current_transcripts,original_age_raw,original_metadata_join,current_age_raw,current_age_status,parse_status,current_metadata_join,current_age_months,original_age_usable,current_age_usable,age_combination,absolute_age_difference_months,age_conflict_gt_0_1_month
Eng-NA,Morisset,Morisset/Topeka/218m30t.cha,10071,high_confidence_text_match,12,0,12,Taisha,30.0006160290766,89,CHI,30.0,False,30.0006160290766,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.0006160290765997445,False
Eng-NA,Morisset,Morisset/Topeka/219m30t.cha,10072,high_confidence_text_match,11,0,11,Donisha,30.0006160290766,69,CHI,30.0,False,30.0006160290766,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.0006160290765997445,False
Eng-NA,Morisset,Morisset/Topeka/222m30t.cha,10073,high_confidence_text_match,16,0,16,Mandi,30.0006160290766,74,CHI,30.0,False,30.0006160290766,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.0006160290765997445,False
Eng-NA,Morisset,Morisset/Topeka/223m30t.cha,10074,high_confidence_text_match,7,0,7,Katherine,30.0006160290766,56,CHI,30.0,False,30.0006160290766,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.0006160290765997445,False
Eng-NA,Morisset,Morisset/Topeka/226m30t.cha,10075,high_confidence_text_match,8,0,8,Tara,30.0006160290766,49,CHI,30.0,False,30.0006160290766,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.0006160290765997445,False
Eng-NA,Morisset,Morisset/Topeka/229m30t.cha,10076,high_confidence_text_match,7,0,7,NA,30.0006160290766,42,CHI,30.0,False,30.0006160290766,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.0006160290765997445,False
Eng-NA,Morisset,Morisset/Topeka/233m30t.cha,10077,high_confidence_text_match,9,0,9,Kevin,30.0006160290766,54,CHI,30.0,False,30.0006160290766,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.0006160290765997445,False
Eng-NA,Morisset,Morisset/Topeka/238m30t.cha,10078,high_confidence_text_match,15,0,15,NA,30.0006160290766,64,CHI,30.0,False,30.0006160290766,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.0006160290765997445,False
Eng-NA,Morisset,Morisset/Topeka/245m30t.cha,10082,high_confidence_text_match,9,0,9,NA,30.0006160290766,70,CHI,30.0,False,30.0006160290766,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.0006160290765997445,False
Eng-NA,Morisset,Morisset/Topeka/248m30t.cha,10083,high_confidence_text_match,16,0,16,NA,30.0006160290766,90,CHI,30.0,False,30.0006160290766,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.0006160290765997445,False
Eng-NA,Morisset,Morisset/Topeka/253m30t.cha,10087,high_confidence_text_match,11,0,11,NA,30.0006160290766,127,CHI,30.0,False,30.0006160290766,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.0006160290765997445,False
Eng-NA,Morisset,Morisset/Topeka/265m30t.cha,10085,high_confidence_text_match,11,0,11,Tarsha,30.0006160290766,95,CHI,30.0,False,30.0006160290766,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.0006160290765997445,False
Eng-NA,Morisset,Morisset/Topeka/273m30t.cha,10086,high_confidence_text_match,15,0,15,NA,30.0006160290766,107,CHI,30.0,False,30.0006160290766,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.0006160290765997445,False
Eng-NA,Morisset,Morisset/Topeka/283m30t.cha,10089,high_confidence_text_match,9,0,9,Trenice,30.0006160290766,127,CHI,30.0,False,30.0006160290766,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.0006160290765997445,False
Eng-NA,Morisset,Morisset/Topeka/285m30t.cha,10090,high_confidence_text_match,10,0,10,Christopher,30.0006160290766,103,CHI,30.0,False,30.0006160290766,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.0006160290765997445,False
Eng-NA,Morisset,Morisset/Topeka/311m30t.cha,10091,high_confidence_text_match,7,0,7,NA,30.0006160290766,88,CHI,30.0,False,30.0006160290766,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.0006160290765997445,False
Eng-NA,Morisset,Morisset/Topeka/319m30t.cha,10094,high_confidence_text_match,11,0,11,Jennifer,30.0006160290766,67,CHI,30.0,False,30.0006160290766,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.0006160290765997445,False
Eng-NA,Morisset,Morisset/Topeka/323m30t.cha,10095,high_confidence_text_match,5,0,5,NA,30.0006160290766,47,CHI,30.0,False,30.0006160290766,both,30.0,valid,parsed,both,30.0,True,True,both_usable,0.0006160290765997445,False
Eng-NA,Morisset,Morisset/UCLA/103m36.cha,10098,high_confidence_text_match,18,0,18,NA,39.0008008377995,100,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/104m36.cha,10100,high_confidence_text_match,9,0,9,NA,39.0008008377995,106,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/301m36.cha,10101,high_confidence_text_match,5,0,5,NA,39.0008008377995,99,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/307m36.cha,10104,high_confidence_text_match,7,0,7,NA,39.0008008377995,150,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/309m36.cha,10103,high_confidence_text_match,19,0,19,NA,39.0008008377995,135,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/311m36.cha,10105,high_confidence_text_match,19,0,19,Andre,39.0008008377995,175,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/312m36.cha,10106,high_confidence_text_match,8,0,8,Trene,39.0008008377995,115,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/315m36.cha,10107,high_confidence_text_match,20,0,20,Naimen,39.0008008377995,138,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/317m36.cha,10108,high_confidence_text_match,10,0,10,NA,39.0008008377995,91,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/319m36.cha,10110,high_confidence_text_match,20,0,20,NA,39.0008008377995,211,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/328m36.cha,10111,high_confidence_text_match,19,0,19,Chrissy,39.0008008377995,135,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/336m36.cha,10115,high_confidence_text_match,13,0,13,Tatum,39.0008008377995,157,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/338m36.cha,10116,high_confidence_text_match,5,0,5,NA,39.0008008377995,109,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/340m36.cha,10117,high_confidence_text_match,21,0,21,Adam,39.0008008377995,168,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/341m36.cha,10118,high_confidence_text_match,12,0,12,Aaron,39.0008008377995,126,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/344m36.cha,10120,high_confidence_text_match,12,0,12,NA,39.0008008377995,134,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/348m36.cha,10122,high_confidence_text_match,6,0,6,NA,39.0008008377995,77,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/354m36.cha,10124,high_confidence_text_match,9,0,9,Elan,39.0008008377995,81,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/355m36.cha,10125,high_confidence_text_match,7,0,7,NA,39.0008008377995,118,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/357m36.cha,10127,high_confidence_text_match,8,0,8,Mami,39.0008008377995,77,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/361m36.cha,10128,high_confidence_text_match,5,0,5,Nicole,39.0008008377995,77,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/366m36.cha,10130,high_confidence_text_match,11,0,11,NA,39.0008008377995,94,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/369m36.cha,10132,high_confidence_text_match,13,0,13,Nina,39.0008008377995,149,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/374m36.cha,10131,high_confidence_text_match,5,0,5,NA,39.0008008377995,107,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/379m36.cha,10133,high_confidence_text_match,8,0,8,NA,39.0008008377995,85,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/380m36.cha,10134,high_confidence_text_match,8,0,8,NA,39.0008008377995,108,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/381m36.cha,10135,high_confidence_text_match,9,1,10,Bonnie,39.0008008377995,137,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/382m36.cha,10136,high_confidence_text_match,6,0,6,Andrew,39.0008008377995,126,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/385m36.cha,10137,high_confidence_text_match,15,0,15,NA,39.0008008377995,147,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/388m36.cha,10138,high_confidence_text_match,12,0,12,April,39.0008008377995,171,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/390m36.cha,10139,high_confidence_text_match,21,0,21,NA,39.0008008377995,133,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/391m36.cha,10140,high_confidence_text_match,5,0,5,Mohammed,39.0008008377995,119,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/395m36.cha,10142,high_confidence_text_match,18,0,18,NA,39.0008008377995,217,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/405m36.cha,10145,high_confidence_text_match,17,0,17,Henry,39.0008008377995,162,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/410m36.cha,10147,high_confidence_text_match,6,0,6,NA,39.0008008377995,78,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/411m36.cha,10148,high_confidence_text_match,7,0,7,NA,39.0008008377995,135,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/419m36.cha,10153,high_confidence_text_match,16,0,16,Rufus,39.0008008377995,189,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Morisset,Morisset/UCLA/420m36.cha,10154,high_confidence_text_match,29,1,30,NA,39.0008008377995,144,CHI,39.0,False,39.0008008377995,both,39.0,valid,parsed,both,39.0,True,True,both_usable,0.0008008377995025739,False
Eng-NA,Nelson,Nelson/010719.cha,8479,high_confidence_text_match,10,0,10,Emily,19.6246329493419,24,CHI,19.633333333333333,False,19.6246329493419,both,19.633333333333333,valid,parsed,both,19.633333333333333,True,True,both_usable,0.008700383991431693,False
Eng-NA,Nelson,Nelson/010820.cha,8480,high_confidence_text_match,5,0,5,Emily,20.6575083677283,22,CHI,20.666666666666668,False,20.6575083677283,both,20.666666666666668,valid,parsed,both,20.666666666666668,True,True,both_usable,0.009158298938366727,False
Eng-NA,Nelson,Nelson/010913.cha,8482,high_confidence_text_match,7,0,7,Emily,21.4275447134438,20,CHI,21.433333333333334,False,21.4275447134438,both,21.433333333333334,valid,parsed,both,21.433333333333334,True,True,both_usable,0.005788619889532498,False
Eng-NA,Nelson,Nelson/011005.cha,8485,high_confidence_text_match,8,0,8,Emily,22.1647261750755,38,CHI,22.166666666666668,False,22.1647261750755,both,22.166666666666668,valid,parsed,both,22.166666666666668,True,True,both_usable,0.0019404915911671594,False
Eng-NA,Nelson,Nelson/011006.cha,8486,high_confidence_text_match,26,0,26,Emily,22.1975810591593,82,CHI,22.2,False,22.1975810591593,both,22.2,valid,parsed,both,22.2,True,True,both_usable,0.0024189408406982693,False
Eng-NA,Nelson,Nelson/011011.cha,8487,high_confidence_text_match,7,0,7,Emily,22.3618554795786,28,CHI,22.366666666666667,False,22.3618554795786,both,22.366666666666667,valid,parsed,both,22.366666666666667,True,True,both_usable,0.004811187088066049,False
Eng-NA,Nelson,Nelson/011012.cha,8488,high_confidence_text_match,24,0,24,Emily,22.3947103636625,83,CHI,22.4,False,22.3947103636625,both,22.4,valid,parsed,both,22.4,True,True,both_usable,0.005289636337497683,False
Eng-NA,Nelson,Nelson/011016.cha,8490,high_confidence_text_match,34,0,34,Emily,22.5261298999979,94,CHI,22.533333333333335,False,22.5261298999979,both,22.533333333333335,valid,parsed,both,22.533333333333335,True,True,both_usable,0.007203433335433829,False
Eng-NA,Nelson,Nelson/011021.cha,8494,high_confidence_text_match,5,0,5,Emily,22.6904043204173,12,CHI,22.7,False,22.6904043204173,both,22.7,valid,parsed,both,22.7,True,True,both_usable,0.00959567958269858,False
Eng-NA,Nelson,Nelson/011115.cha,8498,high_confidence_text_match,44,0,44,Emily,23.4932955502166,121,CHI,23.5,False,23.4932955502166,both,23.5,valid,parsed,both,23.5,True,True,both_usable,0.0067044497833990135,False
Eng-NA,Nelson,Nelson/011128.cha,8501,high_confidence_text_match,30,0,30,Emily,23.9204090433068,105,CHI,23.933333333333334,False,23.9204090433068,both,23.933333333333334,valid,parsed,both,23.933333333333334,True,True,both_usable,0.012924290026532503,False
Eng-NA,Nelson,Nelson/020003.cha,8502,high_confidence_text_match,9,0,9,Emily,24.0990574755128,34,CHI,24.1,False,24.0990574755128,both,24.1,valid,parsed,both,24.1,True,True,both_usable,0.0009425244872005578,False
Eng-NA,Nelson,Nelson/020007.cha,8504,high_confidence_text_match,22,0,22,Emily,24.2304770118483,58,CHI,24.233333333333334,False,24.2304770118483,both,24.233333333333334,valid,parsed,both,24.233333333333334,True,True,both_usable,0.002856321485033675,False
Eng-NA,Nelson,Nelson/020013.cha,8505,high_confidence_text_match,24,0,24,Emily,24.4276063163515,62,CHI,24.433333333333334,False,24.4276063163515,both,24.433333333333334,valid,parsed,both,24.433333333333334,True,True,both_usable,0.0057270169818330885,False
Eng-NA,Nelson,Nelson/020015.cha,8503,high_confidence_text_match,16,0,16,Emily,24.4933160845192,34,CHI,24.5,False,24.4933160845192,both,24.5,valid,parsed,both,24.5,True,True,both_usable,0.006683915480799385,False
Eng-NA,Nelson,Nelson/020023.cha,8506,high_confidence_text_match,11,0,11,Emily,24.7561551571901,36,CHI,24.766666666666666,False,24.7561551571901,both,24.766666666666666,valid,parsed,both,24.766666666666666,True,True,both_usable,0.010511509476565095,False
Eng-NA,Nelson,Nelson/020102.cha,8508,high_confidence_text_match,9,0,9,Emily,25.0662231257315,36,CHI,25.066666666666666,False,25.0662231257315,both,25.066666666666666,valid,parsed,both,25.066666666666666,True,True,both_usable,0.00044354093516574267,False
Eng-NA,Nelson,Nelson/020122.cha,8507,high_confidence_text_match,8,0,8,Emily,25.7233208074088,29,CHI,25.733333333333334,False,25.7233208074088,both,25.733333333333334,valid,parsed,both,25.733333333333334,True,True,both_usable,0.010012525924533833,False
Eng-NA,Nelson,Nelson/020127.cha,8509,high_confidence_text_match,30,0,30,Emily,25.8875952278281,105,CHI,25.9,False,25.8875952278281,both,25.9,valid,parsed,both,25.9,True,True,both_usable,0.01240477217189806,False
Eng-NA,Nelson,Nelson/020204.cha,8510,high_confidence_text_match,44,0,44,Emily,26.1319534282018,90,CHI,26.133333333333333,False,26.1319534282018,both,26.133333333333333,valid,parsed,both,26.133333333333333,True,True,both_usable,0.0013799051315324107,False
Eng-NA,Nelson,Nelson/020205.cha,8511,high_confidence_text_match,60,0,60,Emily,26.1648083122857,125,CHI,26.166666666666668,False,26.1648083122857,both,26.166666666666668,valid,parsed,both,26.166666666666668,True,True,both_usable,0.0018583543809675973,False
Eng-NA,Nelson,Nelson/020218.cha,8512,high_confidence_text_match,21,0,21,Emily,26.5919218053759,54,CHI,26.6,False,26.5919218053759,both,26.6,valid,parsed,both,26.6,True,True,both_usable,0.008078194624101087,False
Eng-NA,Nelson,Nelson/020417.cha,8517,high_confidence_text_match,15,0,15,Emily,28.5591079898971,37,CHI,28.566666666666666,False,28.5591079898971,both,28.566666666666666,valid,parsed,both,28.566666666666666,True,True,both_usable,0.0075586767695661194,False
Eng-NA,Nelson,Nelson/020420.cha,8518,high_confidence_text_match,14,0,14,Emily,28.6576726421487,45,CHI,28.666666666666668,False,28.6576726421487,both,28.666666666666668,valid,parsed,both,28.666666666666668,True,True,both_usable,0.008994024517967603,False
Eng-NA,Nelson,Nelson/020512.cha,8520,high_confidence_text_match,22,0,22,Emily,29.3948541037804,47,CHI,29.4,False,29.3948541037804,both,29.4,valid,parsed,both,29.4,True,True,both_usable,0.005145896219598711,False
Eng-NA,Nelson,Nelson/020603.cha,8521,high_confidence_text_match,7,0,7,Emily,30.0991806813282,23,CHI,30.1,False,30.0991806813282,both,30.1,valid,parsed,both,30.1,True,True,both_usable,0.0008193186718017387,False
Eng-NA,Nelson,Nelson/020808.cha,8525,high_confidence_text_match,14,0,14,Emily,31.0006365633791,47,CHI,31.0,False,31.0006365633791,both,31.0,valid,parsed,both,31.0,True,True,both_usable,0.000636563379099897,False
Eng-NA,NewEngland,NewEngland/14/01.cha,3948,high_confidence_text_match,13,0,13,Christopher,13.4602353231073,270,CHI,13.466666666666667,False,13.4602353231073,both,13.466666666666667,valid,parsed,both,13.466666666666667,True,True,both_usable,0.006431343559366809,False
Eng-NA,NewEngland,NewEngland/14/02.cha,3950,high_confidence_text_match,12,0,12,Margaret,13.6245097435266,339,CHI,13.633333333333333,False,13.6245097435266,both,13.633333333333333,valid,parsed,both,13.633333333333333,True,True,both_usable,0.008823589806732812,False
Eng-NA,NewEngland,NewEngland/14/03.cha,3951,high_confidence_text_match,16,0,16,Andrew,14.0331423643196,332,CHI,14.033333333333333,False,14.0331423643196,both,14.033333333333333,valid,parsed,both,14.033333333333333,True,True,both_usable,0.00019096901373316655,False
Eng-NA,NewEngland,NewEngland/14/04.cha,3952,high_confidence_text_match,8,0,8,Erin,13.8544939321136,621,CHI,13.866666666666667,False,13.8544939321136,both,13.866666666666667,valid,parsed,both,13.866666666666667,True,True,both_usable,0.012172734553066888,False
Eng-NA,NewEngland,NewEngland/14/06.cha,3953,high_confidence_text_match,19,0,19,Christina,14.3616912051582,262,CHI,14.366666666666667,False,14.3616912051582,both,14.366666666666667,valid,parsed,both,14.366666666666667,True,True,both_usable,0.00497546150846695,False
Eng-NA,NewEngland,NewEngland/14/07.cha,3954,high_confidence_text_match,27,0,27,Norman,14.164561900655,356,CHI,14.166666666666666,False,14.164561900655,both,14.166666666666666,valid,parsed,both,14.166666666666666,True,True,both_usable,0.0021047660116657596,False
Eng-NA,NewEngland,NewEngland/14/0more/89.cha,3993,high_confidence_text_match,5,1,6,Matthew,14.1317070165712,303,CHI,,True,14.1317070165712,both,,missing_age,parsed,both,,True,False,original_usable_current_missing,,False
Eng-NA,NewEngland,NewEngland/14/13.cha,3956,high_confidence_text_match,29,0,29,Michael,14.0331423643196,759,CHI,14.033333333333333,False,14.0331423643196,both,14.033333333333333,valid,parsed,both,14.033333333333333,True,True,both_usable,0.00019096901373316655,False
Eng-NA,NewEngland,NewEngland/14/14.cha,3958,high_confidence_text_match,31,0,31,Alexandra,13.4273804390234,397,CHI,13.433333333333334,False,13.4273804390234,both,13.433333333333334,valid,parsed,both,13.433333333333334,True,True,both_usable,0.005952894309933399,False
Eng-NA,NewEngland,NewEngland/14/15.cha,3957,high_confidence_text_match,5,0,5,Daniel,14.0988521324873,290,CHI,14.1,False,14.0988521324873,both,14.1,valid,parsed,both,14.1,True,True,both_usable,0.001147867512699463,False
Eng-NA,NewEngland,NewEngland/14/16.cha,3959,high_confidence_text_match,11,0,11,Corinna,14.0988521324873,303,CHI,14.1,False,14.0988521324873,both,14.1,valid,parsed,both,14.1,True,True,both_usable,0.001147867512699463,False
Eng-NA,NewEngland,NewEngland/14/19.cha,3961,high_confidence_text_match,20,0,20,Andrew,14.4931107414937,487,CHI,14.5,False,14.4931107414937,both,14.5,valid,parsed,both,14.5,True,True,both_usable,0.006889258506300067,False
Eng-NA,NewEngland,NewEngland/14/23.cha,3962,high_confidence_text_match,20,0,20,Zachary,14.2959814369905,259,CHI,14.3,False,14.2959814369905,both,14.3,valid,parsed,both,14.3,True,True,both_usable,0.004018563009500653,False
Eng-NA,NewEngland,NewEngland/14/25.cha,3963,high_confidence_text_match,22,0,22,David,14.4274009733259,301,CHI,14.433333333333334,False,14.4274009733259,both,14.433333333333334,valid,parsed,both,14.433333333333334,True,True,both_usable,0.005932360007433246,False
Eng-NA,NewEngland,NewEngland/14/26.cha,3964,high_confidence_text_match,11,0,11,Kristen,14.2959814369905,388,CHI,14.3,False,14.2959814369905,both,14.3,valid,parsed,both,14.3,True,True,both_usable,0.004018563009500653,False
Eng-NA,NewEngland,NewEngland/14/27.cha,3965,high_confidence_text_match,25,0,25,John_L,14.4274009733259,499,CHI,14.433333333333334,False,14.4274009733259,both,14.433333333333334,valid,parsed,both,14.433333333333334,True,True,both_usable,0.005932360007433246,False
Eng-NA,NewEngland,NewEngland/14/28.cha,3966,high_confidence_text_match,13,0,13,Anne,14.2959814369905,285,CHI,14.3,False,14.2959814369905,both,14.3,valid,parsed,both,14.3,True,True,both_usable,0.004018563009500653,False
Eng-NA,NewEngland,NewEngland/14/29.cha,3967,high_confidence_text_match,7,0,7,Matthew,14.3288363210744,316,CHI,14.333333333333334,False,14.3288363210744,both,14.333333333333334,valid,parsed,both,14.333333333333334,True,True,both_usable,0.004497012258934063,False
Eng-NA,NewEngland,NewEngland/14/30.cha,3968,high_confidence_text_match,35,0,35,Eleanora,13.8873488161975,424,CHI,13.9,False,13.8873488161975,both,13.9,valid,parsed,both,13.9,True,True,both_usable,0.012651183802500299,False
Eng-NA,NewEngland,NewEngland/14/31.cha,3969,high_confidence_text_match,21,0,21,John,14.0659972484035,474,CHI,14.066666666666666,False,14.0659972484035,both,14.066666666666666,valid,parsed,both,14.066666666666666,True,True,both_usable,0.0006694182631665768,False
Eng-NA,NewEngland,NewEngland/14/32.cha,3970,high_confidence_text_match,14,0,14,Joanna,14.6245302778291,489,CHI,14.633333333333333,False,14.6245302778291,both,14.633333333333333,valid,parsed,both,14.633333333333333,True,True,both_usable,0.00880305550423266,False
Eng-NA,NewEngland,NewEngland/14/34.cha,3971,high_confidence_text_match,39,0,39,Rachel,14.1317070165712,372,CHI,14.133333333333333,False,14.1317070165712,both,14.133333333333333,valid,parsed,both,14.133333333333333,True,True,both_usable,0.0016263167621328734,False
Eng-NA,NewEngland,NewEngland/14/36.cha,3972,high_confidence_text_match,9,0,9,Kate,14.1974167847389,399,CHI,14.2,False,14.1974167847389,both,14.2,valid,parsed,both,14.2,True,True,both_usable,0.00258321526109917,False
Eng-NA,NewEngland,NewEngland/14/38.cha,3973,high_confidence_text_match,17,0,17,Elizabeth,14.3288363210744,481,CHI,14.333333333333334,False,14.3288363210744,both,14.333333333333334,valid,parsed,both,14.333333333333334,True,True,both_usable,0.004497012258934063,False
Eng-NA,NewEngland,NewEngland/14/43.cha,3974,high_confidence_text_match,18,0,18,Daniel,14.164561900655,460,CHI,14.166666666666666,False,14.164561900655,both,14.166666666666666,valid,parsed,both,14.166666666666666,True,True,both_usable,0.0021047660116657596,False
Eng-NA,NewEngland,NewEngland/14/45.cha,3975,high_confidence_text_match,11,0,11,Max,14.3945460892421,234,CHI,14.4,False,14.3945460892421,both,14.4,valid,parsed,both,14.4,True,True,both_usable,0.00545391075790036,False
Eng-NA,NewEngland,NewEngland/14/47.cha,3976,high_confidence_text_match,12,0,12,Andrew,14.1974167847389,335,CHI,14.2,False,14.1974167847389,both,14.2,valid,parsed,both,14.2,True,True,both_usable,0.00258321526109917,False
Eng-NA,NewEngland,NewEngland/14/49.cha,3977,high_confidence_text_match,8,0,8,James,14.2959814369905,425,CHI,14.3,False,14.2959814369905,both,14.3,valid,parsed,both,14.3,True,True,both_usable,0.004018563009500653,False
Eng-NA,NewEngland,NewEngland/14/55.cha,3978,high_confidence_text_match,21,0,21,Nathan,14.3288363210744,350,CHI,14.333333333333334,False,14.3288363210744,both,14.333333333333334,valid,parsed,both,14.333333333333334,True,True,both_usable,0.004497012258934063,False
Eng-NA,NewEngland,NewEngland/14/57.cha,3980,high_confidence_text_match,20,0,20,Jamie,14.1974167847389,445,CHI,14.2,False,14.1974167847389,both,14.2,valid,parsed,both,14.2,True,True,both_usable,0.00258321526109917,False
Eng-NA,NewEngland,NewEngland/14/59.cha,3982,high_confidence_text_match,18,0,18,Rory,14.2302716688228,465,CHI,14.233333333333333,False,14.2302716688228,both,14.233333333333333,valid,parsed,both,14.233333333333333,True,True,both_usable,0.00306166451053258,False
